id		0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74
HNRNPH3	2	1990.4000692367492	1990.4000692367492	24.60534348404812	0.0	1.6188312811789114	0.07903916653270038	0.0	7.660912622706348	0.0	4429.990077178301	10710.65920203708	17861.664670605376	29461.89607460208	23695.39998364977	28706.80374191666	12271.956352578627	30876.576297300537	28255.46577759322	14278.595038931659	36660.23946619675	10714.221044638092	18126.48902456484	8901.182960202674	24616.701872093956	33640.38112750683	3259.9033112955567	21926.917165543273	26623.40889084625	11787.331010816084	48056.76336577082	571.2750309169863	0.0	41.004071490559085	0.0	2.9439598785742387	0.0	0.21136680948013498	0.0	0.015175454147646268	0.0	0.0010895485869139845	0.0	7.822606914950002e-05	0.0	5.616381179015083e-06	0.0	4.032673567113821e-07	0.0	2.9361814944228293e-08	0.0	7.798052507815341e-09	0.0	7.981092016518696e-08	0.0	1.109554829804793e-06	0.0	1.545395669710198e-05	0.0	0.00021524583892962388	0.0	0.002997987788317613	0.0	0.04175658319751718	0.0	0.5815941769769228	0.0	8.100561894479398	0.0	3438.067026071804	3232.9789689277786	0.0	3450.5710301638464	3658.9916345170905	3351.692530135322	29.99461724825825
HNRNPK	0	12919.58984375	1880.53564453125	0.0	0.0	0.0	0.0	0.0	0.0	3411.22973632813	10302.166015625	23296.5927734375	7783.32470703125	28052.6513671875	25762.660644531203	28383.927734375	5564.4951171875	5662.63671875	5021.8291015625	6737.56005859375	15858.3857421875	2051.64086914063	0.0	0.0	2401.92993164063	2453.69506835938	4348.876953125	0.0	5346.580078125	10259.638671875	0.0	7158.23681640625	6862.78466796875	7384.8642578125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10808.8681640625	13506.970703125	14995.591796875	12462.0830078125	0.0	0.0	0.0	22496.8671875	17152.462890625	44274.21484375	28516.76171875	67742.203125	46650.86328125	84802.951171875	75875.359375	56324.9560546875	16369.84375	32423.9560546875	47157.0390625	4451.17626953125	4757.86279296875	0.0	0.0	0.0	0.0
HNRNPK	1	162107.2578125	10960.847900848461	0.0	779.8970447420704	0.0	26.099724930141917	97.10029269748526	0.0	8839.95255695225	8660.16664674714	21881.19119503322	31205.38190104669	32065.11039069097	67321.04432909726	49638.64661353782	69955.75317445418	36703.91577085991	67169.77647675588	55082.768956699154	32145.84712050446	31514.066492023343	317.5770230506978	31080.677511339672	40681.266949412995	33704.75946177557	24481.002733803925	25107.21191964387	24266.63592996681	33706.63311965946	30000.00927891065	24095.416462428995	27512.672048840894	9736.296574926891	34071.89369371073	24772.89913155331	48387.47525331208	10174.220967106476	24026.083814823847	45727.9315481796	39932.10049750845	24607.273658747286	64637.916323808706	39542.06198377712	65862.15612963267	45937.91902567678	85395.4683216763	67864.37583877145	94568.05384739261	136666.24924524472	44731.006337618	20211.650202139746	14508.940835569907	28464.880791437987	1725.6117080288336	0.0	238.32550359054494	17589.888873015152	113496.09342317117	104175.26633499523	28231.69295350064	18961.744899075646	55111.5412966855	21517.090405446612	183799.87178199706	140815.74558304955	110608.7243543419	5367.27224298176	17057.871401752644	1652.9468530859158	0.0	118.10667443579847	0.0	8.445568049688443	0.0	0.13127825983972086
HNRNPK	2	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	12835.427490234399	6348.391902518029	0.0	387.78484354572834	0.0	31.547059018664296	0.0	53.873982715571756	0.0	722.6886989993407	0.0	15263.320447931395	31271.205863342842	16058.401655462883	8830.658579188585	25598.61406215774	38015.184611914694	20894.102079261644	9086.443924062367	5127.761113098315	19144.30893392718	20980.068937849122	11776.52023209832	2631.1347686326703	7439.416660621059	11533.51171282052	6514.268122768782
HNRNPL	0	11567.9428710938	0.0	0.0	0.0	4340.93847656251	8029.59423828125	11612.3828125	0.0	8465.15966796875	25713.08203125	39540.150390625	21102.92578125	47862.134765625	36398.873046875	57789.1328125	17489.304199218797	15996.1870117188	27769.7060546875	24290.964355468797	26248.994140625	7226.00634765625	2626.33984375	13049.3266601562	9988.34936523438	7813.84130859375	16999.2236328125	8563.69555664063	5261.05078125	8488.2685546875	1974.3020019531302	2635.14282226563	3395.1611328125	3513.63916015625	2924.080078125	4685.5302734375	0.0	6379.08422851563	6145.88989257813	1638.29016113281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15977.1010742188	12546.404296875	3803.84033203125	0.0	2050.35083007813	1552.12292480469	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPL	1	95765.92742496567	0.0	4915.532474447424	0.0	4082.345482557091	3591.718745546229	0.0	23640.977838061637	42697.0204538041	75388.07581596023	99835.07242835096	65269.456337823685	126889.68553431916	126525.23478954802	107728.83913903183	119751.04530276216	124283.12078517352	133297.6439613289	77200.65442273374	74364.00811482615	31744.398989543814	21127.105723385503	77257.38652999992	71862.27208972028	34431.59889236909	29876.531069319142	57694.64378152612	40581.64821888308	46470.8295284885	25663.492541796786	9439.272177005134	3662.2121682735346	11786.72282641454	28221.439182929054	21978.538889623193	29544.739946932732	19593.381572279683	5320.647716035726	11896.480676431358	9688.526551688628	11379.926581108495	20752.943566870723	8514.456486888299	1839.1720037033933	9832.32841748761	22579.19029894159	26349.64444225765	23713.700668111815	10164.930152278006	0.0	249.24632171523692	0.0	786.959205479766	0.0	13648.437972848216	36135.84781410872	28786.24535543381	10505.447747066026	0.0	15.911902384947624	1702.256464260955	0.0	31687.35589816124	62548.67362405999	13635.988475959848	0.0	573.4739229931021	0.0	41.173556539198515	0.0	2.955868555677094	0.0	0.20860324028080687	0.0	7.567206425523825e-17
HNRNPL	2	0.0	0.0	0.15095102101521563	0.0	2.3276480643837854	0.0	32.43612188035776	0.0	451.77805826062536	59.08536934565291	40478.29020510128	42711.77779420024	62245.45440993918	79435.17126992339	95995.08352326228	29337.10969544191	134921.90836235345	138585.58373488486	5.7993353274105175	116643.74402721117	24539.01260907329	68145.14933138741	38701.36035074266	48759.736529688904	55299.94044507981	51483.82893419783	48991.99485267821	37477.763792839476	2156.9401376489704	0.0	0.0	7918.781657763075	24292.195489204605	12087.031057388098	12422.006233537588	21394.001241829625	12266.701284239023	13604.159291661159	14095.234002795685	878.3063840142379	0.0	63.12391551234015	0.0	16.79711095112694	0.0	172.035637803437	0.0	9940.279483585096	3506.282970532705	9014.013130478954	806.4028351949771	0.0	268.3787909248322	0.0	13646.117693189834	8984.259346584093	359.07648955231093	0.0	890.7547234342959	3363.8890504499777	271.3697794433841	0.0	45.650113505104784	0.0	5443.59238698857	26333.15996363556	36741.743082491084	22771.32050136185	24311.94284852353	21415.337557835683	25382.085585712124	19641.663861502362	13098.332875938788	757.7275834836505	0.0
HNRNPM	0	38029.025390625	9673.7822265625	0.0	0.0	10947.009277343801	12340.085693359399	9963.621459960941	0.0	7657.31005859375	7326.8115234375	10493.416015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPM	1	296619.7734375	0.0	0.0	4.3343172948490764e-13	12055.339843750002	12436.7578125	8121.7080078125055	2.2407119212950194e-13	26362.3271484375	11874.458007812502	11012.073242187504	1.3572667729591555e-12	11896.8071289062	7757.310900688171	4635.498046875	826.7825927734383	5993.02294921875	5116.27294921875	4035.17919921875	0.0	0.0	2.9358847714536646e-15	1.719591042066976e-15	8.438920966799351e-16	0.0	2.4575960679803908e-17	9.525592634180281e-18	1.9401182636110293e-18	3.8642972288932343e-19	3.9018561146735535e-19	0.0	7.293565826598944e-21	2.009378763121615e-21	0.0	0.0	1.1304805503972499e-22	6.588450927984927e-24	3.916647697969764e-25	4.268888480648291e-25	1.7552652246453315e-25	8.378404337451315e-27	9.86187591703769e-28	0.0	4.076560031940583e-29	0.0	1.0202356659289628e-28	0.0	0.0	0.0	0.0	0.0	9.432470962042216e-32	1.6555040097812437e-32	0.0	0.0	5.075533257564627e-34	1.795268605155164e-35	0.0	0.0	0.0	0.0	3.8849007203134546e-38	3.4515445021196685e-38	5.290837089533285e-39	0.0	4.971702182080775e-41	0.0	0.0	0.0	0.0	0.0	1.1781760206459796e-43	0.0	0.0	5.847467678704565e-44
HNRNPM	2	20912.708984375004	10802.5771484375	0.0	3.054781347973634e-14	0.0	1.5178684820911076e-13	0.0	2.3076308821758448e-12	2.399348605016026e-12	20220.102050781206	19640.752929687504	17235.5263671875	12942.935546875	10578.01171875	9.128582898504115e-14	0.0	0.0	0.0	5.506616293635403e-16	0.0	5.415951522958803e-17	2.221440793025436e-18	0.0	0.0	1.147428285524354e-20	1.1451030002689202e-20	0.0	0.0	0.0	6.413626475065002e-22	3.150558750646562e-22	0.0	7.13624185388215e-24	1.9586347546478067e-24	0.0	0.0	0.0	1.5684619309891455e-27	2.0031125930714473e-27	1.6272234381052004e-27	1.7177449918064828e-28	5.857216807700986e-29	7.356425888568744e-29	1.0046812781905784e-29	1.422182148957142e-30	0.0	1.8604798104659765e-31	0.0	5.361203685746568e-33	1.56298515750444e-33	1.8317659360749258e-34	3.949852563511347e-35	4.4015292729500704e-35	8.630586035710382e-36	3.4648490410205425e-36	0.0	2.5715311662197917e-38	4.685081576618665e-38	0.0	0.0	0.0	1.2126160529414293e-40	6.099191993904484e-41	0.0	0.0	0.0	1.835638740368073e-43	1.6783594218081855e-43	6.994934369429771e-44	7.788683947556171e-45	0.0	0.0	7.93921492202961e-47	5.4303653474723144e-48	0.0
HNRNPR	0	42931.267578125	5586.49609375	0.0	0.0	4291.77685546875	8104.15380859375	10693.947265625	0.0	12698.140625	28608.4970703125	20325.352050781203	34530.8681640625	40002.53515625	34832.1142578125	61328.755859375	8969.544921875	10498.123046875	12845.7646484375	11048.1298828125	9999.537109375	4425.70263671875	1120.49853515625	6928.5517578125	3880.97338867188	3287.4833984375	6692.0224609375	3646.64965820313	0.0	0.0	0.0	0.0	2297.376953125	3133.11474609375	2117.94458007813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2431.41455078125	1495.03381347656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8912.8447265625	9907.466796875	6643.6474609375	2777.4619140625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPR	1	258790.42187500012	5.297125674927499e-12	2.0557497715271116e-12	5167.235351562502	6292.579101562503	7840.975585937498	6054.798828125006	20.231590270996776	47317.617187500015	38137.732421875	88730.3515625	53612.240234375015	63766.10937500001	112942.46875	74192.15625	85800.98046875001	51858.599609375015	74728.4765625	41966.63867187501	33718.794921875	38255.480468750015	3.2277238491063603e-12	32898.54296875	38251.67773437501	26625.063476562507	11050.4890136719	9128.1796875	11932.375976562502	9669.6494140625	22477.99609375	10350.7399902344	9637.414794921884	2725.1650390625005	17515.77734375	12227.9228515625	13242.556152343803	11393.511718750002	10674.5063476562	8960.056640625	13896.927734375002	8419.45532226563	12559.0805664062	7879.000732421881	2318.3688964843805	3622.30834960938	2.8955396099330796e-13	9.937418599335567e-13	4004.233154296879	7946.005859375001	9.456985546946509e-14	5.120609745793088e-15	0.0	0.0	0.0	0.0	1.1516443760141715e-15	0.0	1.923105771529757e-14	0.0	2.6786111903322683e-13	0.0	3.7308246087498784e-12	7.338796506734353e-13	29338.462890625	12949.751953125	0.0	0.0	0.0	7.157025524245635e-16	4.823079359524027e-16	1.9600962866201093e-17	3.6033088318814486e-17	1.0654140763376344e-18	2.205980537266749e-18	1.9600962866201093e-17
HNRNPR	2	35928.33459472659	35928.33459472659	2070.7440790457467	0.0	55.80661248689944	305.94451821354437	0.0	29326.45497731582	13368.453899060667	22655.462031838993	42980.665270704485	46105.15452803927	60235.130374700326	59667.912007248866	76768.97040407745	29625.173377867526	97590.43088574387	85040.92971541142	19185.357151166947	50877.388110184016	31075.80196897807	32588.44882756118	20324.82910181917	22354.016691436984	10201.657081842844	10907.958702784093	9558.883903033115	5391.867061754863	189.44818947884215	0.0	13.502161673067937	0.0	0.9694115924241038	0.0	0.06960062086952096	0.0	0.004997099749248387	0.0	0.00035877561995632573	0.0	2.5758930140180846e-05	0.0	1.849402006205922e-06	0.0	1.3269794670206228e-07	0.0	8.369247622950273e-09	1.7898080894520524e-09	0.0	6.032411183358184e-08	0.0	8.427477575806944e-07	0.0	1.1738144494296135e-05	0.0	0.00016349127516256524	0.0	0.0022771397077816155	0.0	0.031716464633780084	0.0	0.44175336516513974	0.0	6.152830647678179	0.0	85.69787570232933	0.0	8114.120941028853	6380.448468585093	213.0915952302144	0.0	15.181759626769647	0.0	1.0854802735646205	0.0
HNRNPU	0	61360.166015625	39206.1875	0.0	4830.85400390625	24286.1337890625	20307.337890625	39932.1162109375	5703.55126953125	29014.412109375	74937.908203125	115350.1484375	85526.32421875	165390.92578125	109927.078125	181326.34765625	50398.2216796875	42143.525390625	71394.43359375	61452.5	68248.900390625	33007.9716796875	24887.139160156203	41042.6943359375	36637.412109375	31976.3525390625	39269.1845703125	25292.8974609375	30233.25	46159.9921875	12782.056884765601	33686.6513671875	22383.7001953125	40050.689453125	26558.838378906203	31812.2939453125	17193.0751953125	29018.9580078125	34258.9423828125	18451.185546875	15131.3139648438	41958.37109375	17620.835449218797	52604.58203125	68669.412109375	11456.9067382812	54207.296875	73815.2109375	60169.0859375	0.0	41908.615234375	50483.08203125	75621.7421875	52779.591796875	108425.71484375	64558.4453125	115493.029296875	96185.26171875	13852.163818359399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPU	1	0.0	36393.82789158338	21006.714888872943	49822.01918072273	64635.20076955986	42374.52600885386	59404.07452077742	144484.43595126938	91118.08207264131	177632.55736371633	192747.3527515051	301807.2072991697	410196.1351925741	228601.54141612822	345901.7248092883	244600.46637706272	373628.8038991722	211279.06821439715	143595.99316848058	145444.93906743816	0.0	114649.90371804783	149175.4700131019	117118.93378590987	53804.40153845934	76258.9914137663	101068.11685221794	79513.66702291089	66683.24008680249	49064.63063615547	53749.148416156706	10505.587529449025	52748.6440681907	74059.494732118	87482.82662081579	108797.68921381894	42190.52245356798	34619.4643447192	99170.82097140062	52836.73335944101	91639.2246279771	72662.19245768084	14696.786652995354	37577.566804765724	61583.991640882916	45934.30935747603	99251.14842133193	94706.19681935232	43019.63854052007	986.6261065099295	4868.956619539579	21176.82033082436	124779.62692319308	35.55883179531785	157872.07749124663	174240.847144053	161261.00631878944	46945.847891083286	3519.9023957751474	5.22025008084578	0.0	1500.1796540172645	12909.047024924144	0.0	26.562561236912238	0.0	1.9071060731102039	0.0	0.13692378663046043	0.0	0.009826939716236324	0.0	0.0006533693968484895	0.0	0.0
HNRNPU	2	33564.22236385725	34143.00637042994	15088.335577893107	43862.6049720564	48398.11107016421	96240.37488785642	44685.12735788307	84537.53019063025	180810.3228327286	195110.75942800843	297200.74255145557	380612.5133366876	288675.77201488015	176934.8356400858	459703.23372683325	320426.59773606627	179844.10947008067	324761.5857668889	124456.09531652334	203547.29464282343	102350.14278011832	166505.8495381551	139119.69904454023	108594.40186364437	99222.1819078784	74590.6572143474	16190.963072571616	35836.01423785534	22851.370038945213	28802.838457693626	46519.0257672373	48115.10692966547	55489.72177742951	57987.28047520789	59675.64989183139	39577.42992804199	64899.555316919985	31171.230021582403	15284.770106507262	88697.7005264958	31100.041296728454	0.0	10438.656741564471	52177.503352462	90112.52929600695	107852.11942922891	50152.85237836588	96146.43108342869	3821.8842956289323	20425.692766693322	57584.16441918175	97009.50127270253	118745.81942110552	97138.11517053466	140237.30747827305	227933.63830453335	145633.6918782301	106623.11711982767	122354.48017790595	0.0	4256.775595053661	0.0	305.6227371667383	0.0	21.942725280678147	0.0	1.5754167627517865	0.0	0.11310939784686823	0.0	0.00811480710436821	0.0	0.000497901614286711	0.0	0.0
HNRNPUL2	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10494.946044921899	22650.8681640625	2922.40625	28398.024902343797	26533.078125	31582.0869140625	6824.5322265625	2157.52612304688	13456.598876953101	13163.4418945312	13466.4541015625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HNRNPUL2	1	0.1864612457648607	0.0	2.5980103401193695	0.0	36.186893979410165	9694.635358262487	5896.035903955192	13493.269522842338	12338.762017016523	25990.629494860976	38489.14624385724	33735.573447785006	34564.739858623296	30266.69303609259	35027.35969720688	20375.847808475435	16955.50604613692	16297.736124269511	0.0	15216.635525599533	16621.23881881463	12713.00177011073	4842.895976955619	8714.107423975873	0.0	6888.975503704887	3051.389094764004	1803.4989262054237	0.0	1.622449913464226	0.0	0.121681286233295	0.0	0.08108809380189912	0.0	1.0135520269932996	0.0	14.109142097917701	4022.3719649216896	1958.5927889225918	0.0	0.0	14.281535070560388	5025.4032366977735	7929.809066577131	9748.214557328707	0.0	8.557070227071247	0.0	0.6143700006093367	0.0	0.04410978145938475	0.0	0.0031669398220370085	0.0	0.00022737604913411157	0.0	1.6324865840546238e-05	0.0	1.172072633536852e-06	0.0	8.415102896999548e-08	0.0	6.0417720447201845e-09	0.0	4.337796560860112e-10	0.0	3.114314048384594e-11	0.0	2.2243106878417195e-12	0.0	2.17982844926604e-26	2.17982844926604e-26	2.17982844926604e-26	2.17982844926604e-26
HNRNPUL2	2	0.0	0.0	0.048405947381607466	0.0	0.8258347992680297	0.0	11.513281242370809	0.0	160.36010259392327	0.0	4377.6796401233405	12658.63626552874	14338.90436601954	24375.802403713595	31818.385686387937	13664.537483699498	27539.410204923453	43631.1321879583	9449.36351910275	5512.440581013501	7745.076254694818	9226.228581629106	8008.93125294111	4430.7002372275465	7140.130409922143	6260.897766591695	1241.546565879042	0.0	75.77915958367583	0.0	5.440698870544617	0.0	0.3906246039487892	0.0	0.028045584738431932	0.0	0.002013582389253892	0.0	0.00014456871112255166	0.0	1.0379566461832275e-05	0.0	7.4521934310022e-07	0.0	5.3504341570802804e-08	0.0	3.84143889101943e-09	0.0	2.7580290346922554e-10	0.0	1.9801757549725958e-11	0.0	1.4217022269378719e-12	0.0	1.0207362740425414e-13	0.0	7.328556721686714e-15	0.0	5.261666993598099e-16	0.0	3.777706935063167e-17	0.0	2.7122715490334205e-18	0.0	1.9473233583622082e-19	0.0	1.3981152673670803e-20	0.0	1.003801595170403e-21	0.0	7.206965871483916e-23	0.0	5.173626837345451e-24	0.0	3.6111700799716003e-25
HRNR	0	1137.306640625	722.37060546875	1023.21362304688	903.6795043945309	694.0307006835941	996.2453002929691	340.668853759766	345.095123291016	2043.93212890625	0.0	0.0	0.0	306.96197509765597	508.858703613281	1889.0695800781302	126.081962585449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2311.8173828125	1343.53515625	0.0	0.0	0.0	0.0	0.0	482.4248046875	1599.5187988281302	634.188171386719	4268.8828125	0.0	0.0	0.0	746.463989257813	2949.49560546875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3367.9677734375	1234.69763183594	0.0	3852.60522460938	1430.9294433593802	1789.9453125	0.0	0.0	1995.6010131835899	3610.07104492188	0.0	0.0	1703.2463378906302	1743.3039550781302	2323.43310546875	2210.86987304688	570.566955566406	675.69140625	0.0	0.0	18013.655761718797	893.243804931641	346.26736450195295	0.0
HRNR	1	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	10340.570312499996	5423.085268094144	0.0	201.87538116493846	203.50109287187513	642.832104336771	209.5893718950585	0.0	12.012440103015788	0.0	0.0	6.832464803726184	0.0	137.60803149185935	111.7327286574563	0.0	254.1712917571446	459.64461644354395	401.94645652586837	266.0888901571994	101.36348317218871	29.98547641235613	0.0	170.59996907527318	173.66844323145386	0.0	898.7861186286299	755.8040467035732	190.58735681825962	398.8519939730946	89.5472740476623	0.0	0.0	189.31101925282644	0.0	3753.238258652278	3804.9204656876964	673.4055518387935	0.0
HRNR	2	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	2.9526623127517797e-13	88.92364580847966	1341.6467811938974	1305.9247873962065	0.0	66.61881712228227	0.0	89.13913538179153	0.0	1349.370402631185	2811.3209983624197	0.0	244.94116770102414	789.0456203470169	0.0	3424.531195208458	8007.956987916839	1208.6211917394312	0.0
HSD17B10	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1121.89367675781	1026.22766113281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5772.78759765625	18463.821777343797	23483.1396484375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSP90AA1	0	4884.58740234375	2544.65795898438	0.0	0.0	1416.3674316406302	2793.71459960938	2477.8359375	0.0	0.0	6023.2333984375	13556.091796875	14361.2587890625	17187.6220703125	12878.9663085938	12201.400390625	9116.8056640625	11304.2265625	24150.955078125	33339.197265625	31914.658203125	23094.99609375	9351.7578125	38295.2392578125	18938.147949218797	17650.61328125	28125.2265625	9747.5361328125	45563.861328125	65103.5625	17924.48828125	36235.05859375	83655.1953125	60089.291015625	99087.859375	55805.1484375	28601.9140625	71517.751953125	70359.181640625	75926.84765625	39533.236328125	120604.8125	73075.310546875	326482.765625	364291.5625	204626.33203125	1158120.625	1203744.71875	506757.609375	0.0	52830.978515625	110578.46875	125732.0546875	93538.16796875	119454.71875	71556.259765625	119458.9609375	160558.99609375	111097.0703125	52407.595703125	73055.5	14528.51953125	27994.140625	0.0	149683.96875	31099.212890625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HSP90AA1	1	0.0	1.1905294345559034	0.0	16.763541789678456	0.0	233.49905562094247	0.0	6100.160065317584	3164.49090239399	7559.747668206085	573.0198065219213	12407.724592719931	22165.920249742372	29474.830817459948	25545.93397963543	46396.80527574569	69303.20086304599	55512.46376895325	38745.33345268809	52569.186144466315	5591.871170962355	42076.14447835633	60954.139518315125	64468.43173558634	37075.864260386494	54641.48411982096	63394.46624707949	82290.80475112663	101862.14479461696	62759.36424776499	76062.98364772956	24287.44007748091	115202.95578621456	150348.0769949511	138191.67920695778	193789.67144990576	208570.8187253573	84804.21972757096	236978.51755682763	173585.93605236974	286211.1536689435	327210.30180288915	194039.1959368429	200483.54901742615	1074324.636615396	2412370.5013999427	2645851.529179219	1362632.672155675	179519.3496827692	0.0	9379.510238736342	0.0	57824.30234722658	0.0	151429.8134985828	246347.14921035065	218697.6757601402	198798.7580065885	41841.98279535658	0.0	4301.76602520032	0.0	73051.7894260654	153992.82669432138	32944.06506096258	0.0	2184.9659679623774	0.0	156.87335751084214	0.0	11.261037189414786	0.0	0.7811631409648613	0.0	4.4316448757954954e-16
HSP90AA1	2	4.22112680277458	0.0	14.419555334831598	0.0	197.65264788486783	0.0	4636.375163479102	6373.209062165799	7259.126982998327	1614.0703911924595	17405.401400716233	5782.251554379234	25020.381008892888	38957.2720220646	4841.811361839596	15074.785617608239	7059.338917010642	17161.74831889412	18926.39405212971	23997.052920111353	23851.17943303328	29390.85420223204	32620.250369622652	37435.698037797134	11099.368961356804	0.0	0.0	6881.926250721963	36830.315418770595	54207.27238907452	44665.648430911875	61456.17749414522	73320.76518916318	91458.02439531125	100773.99875860712	137732.74865394758	53577.951155165254	92108.60757673626	186273.48765976314	50126.66771636782	0.0	6967.236851380141	242849.15753129532	509803.2594365196	446701.86078197556	1387022.51737901	1395091.0753020963	447730.3037043673	105060.63602379194	24930.414053976576	40134.27380511136	110918.31094703391	74663.55326316273	0.0	93225.24428625162	66160.95051233603	72720.86433663958	70612.06466498804	14480.993464530271	0.0	7359.569381688778	7303.648829825878	652.2754198085943	0.0	35.06008454542786	0.0	2.5171989563071535	0.0	0.18070084287227514	0.0	0.01261284390469924	0.0	6.2734991143914914e-18	6.2734991143914914e-18	6.2734991143914914e-18
